s.no,topic,title,url
961,Puppet,Puppet Tutorial by Zariga Tongy,https://www.youtube.com/playlist?list=PLrUFyg1unBb-mkbm_cWwHd0ziigVK2tzj
962,Puppet,Puppet 5 – The Complete Beginner’s Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/puppet-5-the-complete-beginners-guide
963,Puppet,Learn Puppet (official docs),https://puppet.com/download-learning-vm
964,Python,Google's Python Class,https://developers.google.com/edu/python/
965,Python,Complete Python Bootcamp,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/complete-python-bootcamp
966,Python,Automate the Boring Stuff with Python,http://automatetheboringstuff.com/
967,Python,Official Python Tutorial,https://docs.python.org/3/tutorial/index.html
968,Puppet,Puppet for the Absolute Beginners - Hands-on - DevOps,https://kodekloud.com/p/puppet-for-the-absolute-beginners-hands-on-devops
969,Puppet,Introduction to Puppet Roles and Profiles,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-puppet-roles-and-profiles
970,Puppet,Mastering Puppet,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mastering-puppet-the-devops-way/learn/v4/overview
971,PowerShell,"Windows PowerShell in Action, Second Edition",https://www.manning.com/books/windows-powershell-in-action-second-edition?a_aid=hackrio
972,PowerShell,Putting PowerShell to Work,https://www.pluralsight.com/courses/powershell-putting-to-work
973,PowerShell,"Windows PowerShell in Action, Third Edition",https://www.manning.com/books/windows-powershell-in-action-third-edition?a_aid=hackrio
974,PowerShell,PowerShell tutorial,https://go.veeam.com/learn-powershell-basics-free-tutorial-course
975,Puppet,Puppet Configuration Management,https://online-training.admintome.com/courses/devops/puppet-configuration-management
976,Puppet,Puppet Tutorial,http://www.example42.com/tutorials/PuppetTutorial/
977,Puppet,Learning Puppet with Vagrant,https://sysadmincasts.com/episodes/8-learning-puppet-with-vagrant
978,Puppet,Puppet CookBook,http://www.puppetcookbook.com/
979,Prolog,Learn Prolog Now!,http://www.learnprolognow.org/lpnpage.php?pageid=online
980,Prolog,Introduction to Prolog,http://www.doc.gold.ac.uk/~mas02gw/prolog_tutorial/prologpages/
981,Prolog,Adventure in Prolog,http://www.amzi.com/AdventureInProlog/index.php
982,PowerShell,Getting Started with Microsoft PowerShell,https://mva.microsoft.com/en-us/training-courses/getting-started-with-powershell-3-0-jump-start-8276
983,PowerShell,Getting Started with Windows PowerShell,https://docs.microsoft.com/en-us/powershell/scripting/getting-started/getting-started-with-windows-powershell?view=powershell-6
984,Python,Working with Strings in Python,https://academy.vertabelo.com/course/python-strings
985,Python,Learn Python the Hard Way,https://learnpythonthehardway.org/book/
986,Python,Python for Beginners - Learn Python Programming Language in 2 Hours,https://www.youtube.com/watch?v=yE9v9rt6ziw
987,Python,Automate the Boring Stuff with Python,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/automate/
988,Python,Introduction to Programming with Python,https://mva.microsoft.com/en-US/training-courses/introduction-to-programming-with-python-8360
989,Python,A Byte of Python,http://www.swaroopch.com/notes/python/
990,Python,Complete Python Masterclass,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/python-the-complete-python-developer-course/
991,Raspberry Pi,Raspberry Pi Tutorial,https://www.youtube.com/playlist?list=PLsa31gkyINsly6N_usaeHrtDPYnwxO-1Y
992,Raspberry Pi,Python Programming for the Raspberry Pi,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/raspberry-pi-platform
993,Raspberry Pi,Raspberry Pi Tutorials,https://maker.pro/raspberry-pi/tutorial
994,Raspberry Pi,Raspberry Pi Bootcamp: For the Beginner,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/pi-bootcamp
995,Raspberry Pi,Penetration Testing With Raspberry Pi,https://www.packtpub.com/free-ebook/pentesting-raspberry-pi
996,R,R Tutorial,https://www.cosmiclearn.com/r/index.php
997,R,The R Manuals,https://cran.r-project.org/manuals.html
998,R,Introduction to R,https://www.datacamp.com/courses/free-introduction-to-r
999,R,R Programming A-Z,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/r-programming/
1000,R,R Programming Tutorials - The New Boston ,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGCzVMGCPi1kwvABu7eWv08P
1001,R,R for Data Science,http://r4ds.had.co.nz/
1002,R,Start here to learn R!,http://r-exercises.com/2016/07/22/start-here-to-learn-r/
1003,R,R by example,http://www.mayin.org/ajayshah/KB/R/index.html
1004,R,Learn R Programming and Data Science Interactively,http://swirlstats.com/
1005,R,Introduction to R Programming,https://cecilialee.github.io/blog/2017/12/05/intro-to-r-programming.html
1006,RabbitMQ,Reliable Messaging with RabbitMQ Video Course,http://mqmastery.com/rabbitmq
1007,RabbitMQ,RabbitMQ Official Tutorials,https://www.rabbitmq.com/getstarted.html
1008,RabbitMQ,RabbitMQ: The Complete Guide with Software Architecture Applications,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/rabbitmq-the-complete-guide-with-software-architecture-applications
1009,Raspberry Pi,Raspberry Pi Book for Python Developers,https://www.packtpub.com/packt/free-ebook/python-raspberry-pi-cookbook
1010,Raspberry Pi,Raspberry Pi for the Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/raspberry-pi-for-the-beginners
1011,RabbitMQ,RabbitMQ Tutorial,https://www.tutlane.com/tutorial/rabbitmq
1012,RabbitMQ,RabbitMQ in Depth,https://www.manning.com/books/rabbitmq-in-depth?a_aid=hackrio
1013,RabbitMQ,PHP and RabbitMQ: Advanced Examples,http://www.sitepoint.com/php-rabbitmq-advanced-examples/
1014,Racket,Beau­ti­ful Racket,https://beautifulracket.com
1015,R,15 Page Tutorial for R,http://www.studytrails.com/blog/15-page-tutorial-for-r/
1016,React Native,The Complete React Native and Redux Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-react-native-and-redux-course/learn/v4/overview
1017,React Native,Getting Started with React Native,http://facebook.github.io/react-native/docs/getting-started.html
1018,React Native,React Native 101: Build React Native App,https://www.youtube.com/playlist?list=PLjVnDc2oPyOGBOb75V8CpeSr9Gww8pZdL
1019,React Native,A Cold Dive into React Native,https://www.toptal.com/react-native/cold-dive-into-react-native-a-beginners-tutorial
1020,React Native,Start Building a React Native Application,https://egghead.io/lessons/react-start-building-a-react-native-application
1021,Redis,Try Redis,http://try.redis.io/
1022,Redis,Redis: Zero to Master in 30 minutes,http://openmymind.net/2011/11/8/Redis-Zero-To-Master-In-30-Minutes-Part-1/
1023,Redis,The Little Redis Book,http://openmymind.net/2012/1/23/The-Little-Redis-Book/
1024,Redis,Learn Redis from Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-redis-from-scratch/
1025,Redis,Redis Crash Course Tutorial,https://www.youtube.com/watch?v=Hbt56gFj998
1026,Redis,Введение в Redis,https://www.intuit.ru/studies/courses/3541/783/info
1027,React,React Crash Course 2018 - React Tutorial with Examples,https://www.youtube.com/watch?v=Ke90Tje7VS0
1028,React,Awesome React,https://github.com/enaqx/awesome-react
1029,React,The Complete React Web Developer Course (with Redux),https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-2nd-edition/
1030,React,Modern React with Redux,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-redux/
1031,React,Survive JavaScript - Webpack and React,https://survivejs.com/react/introduction/
1032,React,React for Beginners,https://reactforbeginners.com
1033,Raspberry Pi,How to create Prototype/Dummy Home Automation System ,https://steinacoz.com/how-to-create-prototype-dummy-home-automation-system-using-raspberry-pi-pubnub
1034,Raspberry Pi,Lights Control Through Gestures,https://thetactigon.com/lights-control-through-gesture
1035,Raspberry Pi,From 0 to 1: Raspberry Pi and the Internet of Things,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/from-0-to-1-raspberry-pi/
1036,React Native,React Native Design - Build Front End of 10 Mobile Apps,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-native-design
1037,React Native,React Native: Advanced Concepts,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-native-advanced/
1038,React Native,Build an App Using React Native,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/build-an-app-in-less-than-60-minutes-using-react-native
1039,React Native,Learn React Native,https://www.youtube.com/playlist?list=PLyuRouwmQCjnuUEYW4mnSp891sd3WL_zr
1040,React,The Beginner's Guide to ReactJS,https://egghead.io/courses/the-beginner-s-guide-to-reactjs
1041,React,Become a Professional React Developer,https://udacity.com/course/react-nanodegree--nd019/
1042,React,Fullstack Advanced React and GraphQL,https://advancedreact.com/
1043,React,Learn ReactJS by Codecademy,https://www.codecademy.com/learn/react-101
1044,Redis,Redis Tutorial for Beginners,https://www.youtube.com/playlist?list=PLS1QulWo1RIYZZxQdap7Sd0ARKFI-XVsd
1045,React,Learn React,https://frontendmasters.com/books/front-end-handbook/2018/learning/react.html
1046,React Native,Learn React Native Through Interactive Examples,http://www.reactnativeexpress.com/
1047,Redux, Full-Stack Redux Tutorial,http://teropa.info/blog/2015/09/10/full-stack-redux-tutorial.html
1048,Redux,The Complete Redux Book (2nd edition),https://leanpub.com/redux-book
1049,Redux,Understanding Redux: The World’s Easiest Guide to Beginning Redux,https://medium.freecodecamp.org/understanding-redux-the-worlds-easiest-guide-to-beginning-redux-c695f45546f6
1050,Redux,Leveling Up with Redux,https://css-tricks.com/learning-react-redux/
1051,Redux,React JS - Mastering Redux,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-js-mastering-redux/
1052,Regular Expressions,Introduction to Regular Expressions,https://launchschool.com/books/regex
1053,Regular Expressions,RegexOne,http://regexone.com/
1054,Regular Expressions,Learn Regular Expressions,https://www.youtube.com/playlist?list=PLfdtiltiRHWGRPyPMGuLPWuiWgEI9Kp1w
1055,Regular Expressions,Regular Expressions for Beginners - Universal,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/regular-expressions-for-beginners-universal/
1056,Ruby,Why’s (Poignant) Guide to Ruby,http://mislav.uniqpath.com/poignant-guide/book/
1057,Ruby,Introduction to Programming with Ruby,https://launchschool.com/books/ruby
1058,Ruby,Learn Ruby from Codecademy,https://www.codecademy.com/learn/learn-ruby
1059,Ruby,Programming Ruby,http://ruby-doc.com/docs/ProgrammingRuby/
1060,Regular Expressions,Learn How to Use Regular Expressions,http://www.regular-expressions.info/tutorial.html
1061,Regular Expressions,"Learn, Build, & Test Regular Expressions",http://regexr.com/
1062,Regular Expressions,Breaking the Ice With Regular Expressions,https://www.codeschool.com/courses/breaking-the-ice-with-regular-expressions
1063,Regular Expressions,Try Regex,http://tryregex.com/
1064,RequireJS,RequireJS Fundamentals,http://blogs.telerik.com/kendoui/posts/13-05-08/requirejs-fundamentals
1065,RequireJS,RequireJS Tutorials,https://www.youtube.com/playlist?list=PLYxzS__5yYQmDD-0A0Jvy27lUnrGIsq9o
1066,RequireJS,RequireJS API,http://requirejs.org/docs/api.html
1067,Ruby,Ruby Tutorial,https://www.tutorialspoint.com/ruby/index.htm
1068,Ruby,Learn Ruby the Hard Way,https://learnrubythehardway.org/book/
1069,Ruby,RubyKin - Teach kids to code,http://mrdougwright.gitbooks.io/rubykin/content/
1070,Redux,Getting Started with Redux,https://egghead.io/courses/getting-started-with-redux
1071,Redux,Learn Redux,https://learnredux.com
1072,Redux,Redux in Action,https://www.manning.com/books/redux-in-action?a_aid=hackrio
1073,Redis,Learn Redis from Scratch,https://www.eduonix.com/courses/Web-Development/learn-redis-from-scratch
1074,Redis,The Little Redis Book,https://raulexposito.com/documentos/redis/redis.pdf
1075,RequireJS,RequireJS made ridiculously easy,https://www.youtube.com/watch?v=eRqsZqLyYaU
1076,SAP ABAP,Using ABAP Query and Webservices,https://www.michaelmanagement.com/sap-training-course/abap-query-and-webservice
1077,SAP ABAP,SAP ABAP Programming For Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sap-abap-programming-for-beginners/
1078,SAP ABAP,Learn ABAP Programming (official docs),https://help.sap.com/erp2005_ehp_03/helpdata/EN/d3/2e974d35c511d1829f0000e829fbfe/frameset.htm
1079,SAP ABAP,SAP ABAP Course,https://www.sapnuts.com/courses/core-abap.html
1080,SAP ABAP,New Features in S/4 HANA Workflow,https://www.michaelmanagement.com/sap-training-course/s4-hana-workflow-features
1081,Rust,The Rust Programming Language,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/rust-lang/
1082,Rust, Intro to the Rust programming language,https://www.youtube.com/watch?v=agzf6ftEsLU
1083,Rust,Rustlings (Rust Exercises),https://github.com/rustlings/rustlings
1084,Rust,Rust in Motion,https://www.manning.com/livevideo/rust-in-motion?a_aid=hackrio
1085,Rust,Rust in Action,https://www.manning.com/books/rust-in-action?a_aid=hackrio
1086,Rust, Rustlang Screencasts ,https://www.youtube.com/playlist?list=PLTOeCUgrkpMNEHx6j0vCH0cuyAIVZadnc
1087,Ruby on Rails,Ruby on Rails Guides - Official,http://guides.rubyonrails.org/
1088,Ruby on Rails,Ruby on Rails Course,https://www.theodinproject.com/courses/ruby-on-rails
1089,Ruby on Rails,The Professional Ruby on Rails Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/pro-rubyonrails/
1090,Ruby on Rails,Ruby on Rails Tutorial (Rails 5),https://www.railstutorial.org/book/frontmatter
1091,Ruby on Rails,Agile Web Development with Rails 5.1,https://pragprog.com/book/rails51/agile-web-development-with-rails-5-1
1092,Ruby on Rails,Rails Girls Guides,http://guides.railsgirls.com/
1093,Ruby on Rails,Become a Rails Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/ruby-on-rails
1094,Ruby on Rails,Ruby on Rails: An Introduction,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/ruby-on-rails-intro
1095,Ruby on Rails,Learn Ruby on Rails,https://www.youtube.com/playlist?list=PLbG4OyfwIxjET3AotYb3eBAX9-oNqawP-
1096,Ruby on Rails,Learn Web Development with Rails by Michael Hartl,https://www.railstutorial.org/book
1097,Ruby on Rails,RailsCasts,http://railscasts.com/
1098,Ruby,"Rubyfu, Where Ruby Goes Evil (useful for hackers)",https://www.gitbook.com/book/rubyfu/rubyfu/details
1099,Ruby,Humble Little Ruby Book,http://www.humblelittlerubybook.com/book/html/index.html
1100,Ruby,Ruby Tutorial,https://www.cosmiclearn.com/ruby
1101,Rust,Rust Tutorial,http://aml3.github.io/RustTutorial/html/toc.html
1102,Rust,A Gentle Introduction To Rust,https://github.com/stevedonovan/gentle-intro
1103,Rust,Roguelike Tutorial in Rust,https://jaredonline.svbtle.com/roguelike-tutorial-in-rust
1104,Ruby,Ruby Programming Tutorials,https://www.youtube.com/playlist?list=PLMK2xMz5H5Zv8eC8b4K6tMaE1-Z9FgSOp
1105,Rust,Rust Programming Language,https://doc.rust-lang.org/book/
1106,Scala,Scala School,http://twitter.github.io/scala_school/
1107,Scala,Scala: Learn by Example ,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-by-example-scala/
1108,Scala,Scala Exercises,https://www.scala-exercises.org/
1109,Scala,Scalable Programming with Scala and Spark,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/scalable-programming-with-scala-and-spark/
1110,Scala,Effective Scala,http://twitter.github.io/effectivescala/
1111,Sass,SASS Tutorial,https://www.youtube.com/playlist?list=PL4cUxeGkcC9iEwigam3gTjU_7IA3W2WZA
1112,Sass,The Complete Sass & SCSS Course: From Beginner to Advanced,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sasscourse/
1113,Sass,Learn Sass,https://www.codecademy.com/learn/learn-sass
1114,Sass,Official Sass Documentation,http://sass-lang.com/documentation/file.SASS_REFERENCE.html
1115,SAP ABAP,Basic Vendor Invoice Management (VIM) Reporting,https://www.michaelmanagement.com/sap-training-course/sap-basic-vendor-invoice-management-reporting
1116,SAP ABAP,Developing Purchase Order Workflow in SAP,https://www.michaelmanagement.com/sap-training-course/developing-purchase-order-workflow-in-sap
1117,SAP ABAP,SAP ABAP Utility Tools for Transports,https://www.michaelmanagement.com/sap-training-course/sap-utility-tools-for-transports
1118,SAP ABAP,SAP Classic Enhancement / Modification Methodology,https://www.michaelmanagement.com/sap-training-course/enhancement-methodology
1119,Sass,Sass Basics,http://sass-lang.com/guide
1120,Sass,Sass Tutorials - Level Up,https://www.youtube.com/playlist?list=PL2CB1F80266E986EA
1121,Sass,Sass Guidelines,http://sass-guidelin.es
1122,Sass,Sass Exercises,http://sass.codeschool.com/levels/1
1123,Sass,Sass & SCSS Tutorial for Beginners,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGBxQO2r_kmxn-0UqL_Rkj0t
1124,Scala, Introduction to Programming and Problem Solving Using Scala ,https://www.youtube.com/playlist?list=PLLMXbkbDbVt9MIJ9DV4ps-_trOzWtphYO
1125,Scala,Scala Tutorials,http://allaboutscala.com
1126,Scala,Manual de Scala para programadores Java,https://www.scala-lang.org/docu/files/ScalaTutorial-es_ES.pdf
1127,Scheme,The Scheme Programming Language,http://www.scheme.com/tspl4/
1128,Scheme,The Little Schemer - 4th Edition,https://www.amazon.com/Little-Schemer-Daniel-P-Friedman/dp/0262560992?tag=hackr-20
1129,Scheme,Yet Another Scheme Tutorial,http://www.shido.info/lisp/idx_scm_e.html
1130,SAP ABAP,SAP Workflow Administration,https://www.michaelmanagement.com/sap-training-course/sap-workflow-administration
1131,SAP ABAP,Curso Básico de Iniciación SAP,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/iniciacion-al-sistema-sap
1132,Scala,Get Programming with Scala,https://www.manning.com/books/get-programming-with-scala?a_aid=hackrio
1133,Scala,Programming in Scala,http://www.artima.com/pins1ed/
1134,Scala,Scala By Example,http://www.scala-lang.org/docu/files/ScalaByExample.pdf
1135,Sass,Learn Sass In 15 Minutes,https://tutorialzine.com/2016/01/learn-sass-in-15-minutes
1136,Sass,Advanced CSS and Sass,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/advanced-css-and-sass
1137,Serverless Computing,Agile Development for Serverless Platforms,https://www.manning.com/books/agile-development-for-serverless-platforms?a_aid=hackrio
1138,Serverless Computing,AWS Serverless APIs & Apps - A Complete Introduction,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aws-serverless-a-complete-introduction/
1139,Serverless Computing,A Crash Course on Serverless with Node.js,https://hackernoon.com/a-crash-course-on-serverless-with-node-js-632b37d58b44
1140,Serverless Computing,Serverless Applications with Node.js,https://www.manning.com/books/serverless-applications-with-node-js?a_aid=hackrio
1141,Serverless Computing,Serverless Backend for Data Transformation,https://www.nankov.com/posts/serverless-backend-for-data-tranformation-part-1
1142,SEO,On Page SEO: A Data Driven Analysis,https://ahrefs.com/blog/on-page-seo
1143,SEO,Learn SEO in 2018,https://mangools.com/blog/learn-seo
1144,SEO,Google Search Engine Optimization Starter Guide [PDF],https://static.googleusercontent.com/media/www.google.com/en//webmasters/docs/search-engine-optimization-starter-guide.pdf
1145,SEO,Link Building: The Definitive Guide,http://backlinko.com/link-building
1146,SEO,On-Page SEO: Anatomy of a Perfectly Optimized Page,http://backlinko.com/on-page-seo
1147,Selenium,Welcome to the World of Selenium,https://javabeginnerstutorial.com/selenium/welcome-selenium-tutorial-world
1148,Selenium,TestNG Tutorials for Selenium Webdriver,http://learn-automation.com/testng-tutorials-for-beginners/
1149,Selenium,Selenium WebDriver with Java - Basics to Advanced,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/selenium-real-time-examplesinterview-questions/
1150,SEO,Google Webmaster Guidelines,https://support.google.com/webmasters/answer/35769?hl=en
1151,SEO, Bing Search Engine Optimization Jump Start,http://www.microsoftvirtualacademy.com/training-courses/bing-search-engine-optimization-jump-start
1152,SEO,SEO For Dummies: Learn to Build Your Marketing Strategy,https://www.bitdegree.org/course/seo-for-dummies
1153,Selenium,Selenium WebDriver with C# for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/selenium-qa/
1154,Selenium,Learn Web Automation Testing Using Selenium,https://www.eduonix.com/courses/Software-Development/Learn-Web-Automation-Testing-Using-Selenium
1155,Selenium,Selenium Tutorials,https://www.guru99.com/selenium-tutorial.html
1156,Sed,Sed - An Introduction and Tutorial,http://www.grymoire.com/Unix/sed.html
1157,Sed,Sed by Example,"https://www.funtoo.org/Sed_by_Example,_Part_1"
1158,Sed,Learn Sed,https://www.gnu.org/software/sed/manual/sed.html
1159,Serverless Computing,AWS Lambda and the Serverless Framework - Hands On Learning,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aws-lambda-serverless/
1160,Sed,Learn GREP and SED on Linux for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-grep-and-sed-on-linux-for-beginners/
1161,SEO,The Beginner's Guide to SEO,http://moz.com/beginners-guide-to-seo
1162,SEO,The Web Developer's SEO Cheat Sheet 2.0,http://moz.com/blog/the-web-developers-seo-cheat-sheet-2013-edition
1163,Solidity,Ethereum and Solidity: The Complete Developer's Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/ethereum-and-solidity-the-complete-developers-guide/
1164,Solidity,Developing Ethereum Smart Contracts for Beginners,https://coursetro.com/courses/20/Developing-Ethereum-Smart-Contracts-for-Beginners
1165,Solidity,Create a Hello World Contract in Ethereum,https://www.ethereum.org/greeter
1166,Solidity,Ethereum For Beginners: Build A Hello World Blockchain App,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/blockchain-application/learn/v4/overview
1167,Solidity,Learn Solidity: The Ultimate Solidity Course To Kickstart Your Career,https://www.bitdegree.org/course/solidity-smart-contract
1168,Serverless Computing,Serverless Training Library,https://cloudacademy.com/library/serverless
1169,Serverless Computing,Serverless Backend using AWS Lambda: Hands-on Guide,https://blog.bitsrc.io/serverless-backend-using-aws-lambda-hands-on-guide-31806ceb735e
1170,Serverless Computing,Practical beginners course to Serverless Applications,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-serverless-aws
1171,Serverless Computing,Production-Ready Serverless,https://www.manning.com/livevideo/production-ready-serverless?a_aid=hackrio
1172,Serverless Computing,"Serverless development with Node.js, AWS Lambda and MongoDB Atlas",https://www.mongodb.com//blog/post/serverless-development-with-nodejs-aws-lambda-mongodb-atlas
1173,Socket.io, Plugging Into Socket.IO: The Basics,http://www.joezimjs.com/javascript/plugging-into-socket-io-the-basics/
1174,Socket.io,Build Complex Express Sites with Redis and Socket IO,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/
1175,Socket.io, Plugging Into Socket.IO: Advanced,http://www.joezimjs.com/javascript/plugging-into-socket-io-advanced/
1176,Slim Framework,First Slim Application Walkthrough,https://www.slimframework.com/docs/v3/tutorial/first-app.html
1177,Slim Framework,Slim Framework Tutorial : Build an API,https://www.youtube.com/playlist?list=PLBEpR3pmwCayt4DR0UbhMgCfxHQWi0RCQ
1178,Sinatra,Getting Started with Sinatra - Official,http://www.sinatrarb.com/intro.html
1179,Sinatra,Learning Sinatra,https://www.lynda.com/Sinatra-tutorials/Learning-Sinatra/572782-2.html
1180,Smalltalk,Learning to Program the Smalltalk Way,https://medium.com/learn-how-to-program/latest
1181,Smalltalk,Learn Smalltalk With Professor Stef,http://amber-lang.net/learn.html
1182,Socket.io,WebSockets Tutorial (Node & Socket.io Chat App),https://www.youtube.com/playlist?list=PL4cUxeGkcC9i4V-_ZVwLmOusj8YAUhj_9
1183,Solidity,Mastering Ethereum: Building Smart Contracts and DApps,https://www.amazon.com/gp/product/1491971940?tag=hackr-20
1184,Sinatra,Sinatra - The Book,http://sinatra-org-book.herokuapp.com/
1185,SQL Server,Microsoft SQL Server 2012 Certification Training Exam 70-461,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/microsoft-sql-server-2012-certification-70-461/
1186,SQL Server,Learn MS SQL Server + PostgreSQL,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sqldatabases/
1187,SQL Server,SQL Server Tutorial,https://www.tutlane.com/tutorial/sql-server
1188,SQL Server,Microsoft SQL Server 2016 Administration,https://www.software-skills-training.com/Courses/sql-server-2016-administration-training-course.htm
1189,SQL Server,SQL Server 2016 Reporting Services,https://www.software-skills-training.com/Courses/sql-2016-reporting-services-course.htm
1190,SQL Server,SQL Server 2016 Business Intelligence Application Development ,https://www.software-skills-training.com/Courses/sql-2016-business-intelligence.htm
1191,SQL Server,GROUP BY Extensions in MS SQL Server,https://academy.vertabelo.com/course/ms-sql-group-by-extensions
1192,SQL Server,Database Fundamentals,http://www.microsoftvirtualacademy.com/training-courses/database-fundamentals
1193,SQL Server,Microsoft SQL Server and T-SQL for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/microsoft-sql-for-beginners/
1194,SQL Server,SQL Server Tutorial for Beginners,https://www.youtube.com/playlist?list=PL08903FB7ACA1C2FB
1195,Solidity,Discover Ethereum & Solidity,https://www.ludu.co/course/ethereum
1196,Solidity,Building Ethereum ĐApps,https://www.manning.com/books/building-ethereum-dapps?a_aid=hackrio
1197,Solidity,https://www.youtube.com/playlist?list=PL16WqdAj66SCOdL6XIFbke-XQg2GW_Avg,https://www.youtube.com/watch?v=v_hU0jPtLto
1198,Solidity,Build Your First Ethereum Smart Contract with Solidity,https://codeburst.io/build-your-first-ethereum-smart-contract-with-solidity-tutorial-94171d6b1c4b
1199,Solidity,Build A Game On Ethereum.,https://cryptozombies.io/en/course
1200,SQL,SQLBolt,http://sqlbolt.com/
1201,SQL,The Complete SQL Bootcamp,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-sql-bootcamp/
1202,SQL,A beginners guide to thinking in SQL,http://www.sohamkamani.com/blog/2016/07/07/a-beginners-guide-to-sql/
1203,SQL,SQL Basics,https://academy.vertabelo.com/course/sql-queries
1204,SQL,SQL for Newbies: Data Analysis for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sql-for-newbs/
1205,SQL,SQL basics by Khan Academy,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics
1206,SQL,SQL Practice Set,https://academy.vertabelo.com/course/sql-practice-set
1207,SQL,SQL Window Functions,https://academy.vertabelo.com/course/window-functions
1208,SQL,Head First SQL,https://www.amazon.com/Head-First-SQL-Brain-Learners/dp/0596526849/?tag=hackr-20
